Author_id,Isbn
7879,0140366709
7880,0140366709
3821,0060574216
7881,0060540591
7882,0553492942
7883,0553492942
7884,0553492942
86,1853262773
7885,0896380637
7886,0752271687
7887,0899093655
1576,0312049994
7888,0767914848
7889,0684849690
7890,0380731819
4504,0380731819
7891,0505524902
2416,0515131679
563,0425195449
4927,0446613851
7892,034544227X
897,0451210611
374,0679438890
7893,0399527826
7894,0399527826
7895,0767904095
653,0812929802
2081,0743400739
3600,2070424324
7896,2070424324
7897,2290311782
7898,2266031619
7899,2266031619
7900,1550544683
336,0749717556
7901,0881339512
7902,0881339512
5011,0140031189
4934,0871132648
7903,037575699X
7904,037575699X
2702,037575699X
274,0141301104
7905,0714843377
1248,3453150090
7906,0525944230
634,0425170500
369,0399148248
571,9500416387
149,9500704285
634,0425174344
971,0671027581
150,0061015075
1746,0224031457
7907,0805066160
5871,0553564498
7908,1883991145
2666,0312970277
3171,0449224627
490,0060082194
1857,0618059458
341,1573229725
937,0786889306
7288,325770044X
1898,325770044X
1265,325770044X
4424,0671534726
1214,0671873202
1214,0671007637
1214,0671534734
5699,0821745689
1214,0671534742
1219,0380720973
60,0425136981
7909,2070381471
1620,0609607294
7910,089733356X
7911,0375724397
7912,0226244962
7912,0226244962
7913,0226244962
2558,0312965141
7914,0807612596
7915,0893819034
7916,0893819034
7916,0893819034
1275,0689848919
7917,3404161696
2238,0590436481
2239,0590436481
61,0671673653
7918,1558746692
7919,1558746692
1898,0140378278
7920,0140378278
7921,0352332352
7922,0452007380
7923,0553133896
7924,0553133896
7925,0380599236
543,0440224780
2006,0446671002
1427,0590483404
220,0060930314
1427,0590453653
1427,059056885X
1879,038549842X
6817,0385246870
3034,0312869088
7926,0871312875
4724,0340415185
7927,0684865491
3796,0786862874
40,0679419454
7928,0553057456
7929,0385298870
6383,0836252063
7930,1575662493
2270,1551668971
7931,1880909340
7932,0517597152
1196,0399149384
7933,1559721162
7934,0802733220
2582,0892967307
7935,0446518859
2912,0688126731
5104,0684196549
7936,0688158196
2575,0345386299
6383,0836278658
7937,0609602403
7938,1575663473
4727,0525426701
4674,0689304420
7939,0394473043
7940,052593863X
3642,0385419457
4188,0060176539
7941,038530532X
4499,0385314124
7942,0312112831
7943,0618045678
7944,0312263066
2592,038097729X
4562,0670854891
280,2266123254
1167,0439531640
7945,0152045708
2352,0812971043
1705,0156319527
7946,0754807762
7947,0060923288
7948,1551669323
3766,0330349112
7949,033035566X
7950,061805670X
7951,0684860244
7952,0831731516
1483,3453870212
7953,3442355052
1559,0385509510
7954,3426616653
7955,0688169082
7956,1570753881
7956,1570753881
7957,0813339022
7958,0465083668
7959,0931779073
7960,0679757015
7961,0385239165
7962,155896388X
7963,155896388X
7964,0380771535
7965,0813526507
7966,0460873946
7967,0460873946
367,0804115761
7968,0688118186
7969,0671027328
7970,1863305955
7971,0195090616
873,0812513495
1662,0812971116
7972,0140481850
5932,3442449871
7973,3442449871
7974,3442450136
7975,3442450136
49,3442426030
7976,0064406423
7977,0140249265
7978,3462027697
7979,3462027697
4380,0449147231
7980,0747258740
7981,0330351958
7204,0743419162
7982,0451205707
59,0060179341
889,0316152196
1431,0312185863
1497,0312865694
7983,0684193965
2168,0451206444
7984,0843947616
7985,0689117353
7986,0787902314
7987,0304328502
7391,0304328502
7988,0745312187
7989,0745312187
7990,0745312187
7991,0745312187
7992,0889220603
7993,1558505164
7994,1558505164
7995,1550221582
1164,0553380400
781,1555838537
7992,0889223017
436,0449219399
7996,0310248299
551,006104296X
1265,0553803700
1265,0553565079
397,0451524608
7997,0451524608
397,0451522869
7998,0451522869
397,0451524101
7999,0451524101
397,0451522990
8000,0451522990
8001,0451522990
397,0451522966
8002,0451522966
397,0451524098
8003,0451524098
397,0451523113
397,0451522664
397,0451522974
8004,0451522974
397,0140707204
8005,0140707204
397,0140707182
8006,0140707182
397,014070728X
8006,014070728X
8007,014070728X
433,0441001416
6846,0671025325
7076,0802850995
8008,0804200637
8009,068700781X
8010,068700781X
8011,0679730621
8012,1862044201
8013,0345388879
8014,0316102334
8015,0316102334
8016,0380792508
176,0517552000
3661,0553564927
8017,0064403149
2286,0446400718
2494,0786868848
1331,0451410378
341,1573227889
8018,0446515272
7457,0425129039
369,0373240007
4102,3596505275
8019,3608934537
266,0765304341
8020,076530418X
8021,0312867808
8022,0812568850
8023,0812575857
3631,0452263565
1627,0553285920
8024,0345346602
8025,0679454748
8026,0785280952
533,0345430514
150,0060933186
151,0061097853
8027,0552995770
2582,0718143051
1725,1865083348
1427,3570206181
8028,3570206181
1427,3570205932
8028,3570205932
3960,3473581720
7851,3473581720
847,349913943X
3222,0553271369
8029,0671016733
8030,0618145591
7417,0307001377
8031,0307001377
882,0140390227
8032,0851129412
8033,0851129412
8034,0851129412
8035,0851128882
8036,1852838892
8037,0743430344
8038,0500091080
8039,0500091080
8040,0851125794
8041,0851125794
8042,0711930007
8043,034911319X
8044,0688176461
1825,0373765207
8045,0439132266
8046,0195101685
8047,0860202909
397,0743477553
2598,0451515927
8048,0373169922
61,0671867091
2305,1575662728
2169,1575662728
674,1575662728
8049,1575662728
1087,0821758608
3676,038072751X
8050,0553207083
8051,0590487922
798,0590554093
8052,0821756079
606,0886778905
60,0425147517
60,0345386108
1283,0671709607
8053,1881471578
5197,3442725984
1061,3442725984
8054,0849942365
8055,0849942365
8056,0895294958
8057,0028612671
8058,0395752833
8059,0061056154
2527,0515130095
1850,0061099082
8060,0812531884
626,0671795554
2392,0886775981
3910,0515130044
4189,1551665204
5427,0440217334
8061,0140287442
8062,0425164152
5048,038072118X
5048,038072118X
7906,0451407199
8063,0446608009
616,0553576798
8064,1558850767
8065,0684871483
8066,0684871483
236,0446525537
8067,0385472978
8068,0533133726
8069,1561708755
4417,0375507639
6463,0670894605
712,038550117X
3331,0684847450
8070,0886772796
8071,0451451600
8072,0752847732
8073,0684865386
5782,1400030927
8074,0340767065
8075,0582327318
8076,0135605415
8077,0395585686
1366,3442445078
8078,0141012722
6167,0451208668
3750,0380976749
4747,038549744X
2558,0316095648
8079,1552781364
8080,075530540X
4414,0590321579
8081,0919926487
8082,090898801X
8083,0553275380
2260,0505522977
5179,3548256058
8084,3404614887
8085,2226133097
8086,0684849046
8087,0679752560
8088,0312270348
374,0345446666
247,0449207668
8089,1877251038
8090,0877734518
5558,1863305025
5623,0460875523
8091,0330359916
1323,0553550020
4962,0881662089
8092,0890875871
6206,0385423977
8093,0805031251
8094,0684859114
8095,0812931378
7246,042514321X
8096,0767904621
8097,0312205309
583,0061008079
8098,096843911X
414,0553255762
8099,1550460943
8100,067154683X
342,0671690094
8101,3492231489
8102,3492231489
8103,0618093974
6370,0060970421
25,0440295556
3262,0590423827
8104,0590423827
8105,0440134056
3653,0399145419
906,0553241443
93,0425071588
69,0156004801
8106,0380788802
3085,1853260975
8107,0671047302
7984,0843949465
8108,0099142309
8109,0671640992
6697,0312610556
8110,0385493002
6324,0385418132
1996,0446611921
2693,006103018X
3332,0525945725
8111,3351028253
8112,0140511687
8113,0140511687
8114,0030291798
8115,0030291798
586,0060959541
8116,0060959541
8117,0812967224
8118,0374250995
8119,0380710722
4984,0006550576
3076,0743471555
2200,0743471555
6769,0743471555
6584,0553101633
736,0743205820
131,0061094226
8120,0679776591
462,3446177108
8121,3446177108
1061,3446177108
867,3426609568
142,3453090578
8122,3442441188
51,3442441188
1746,0679777423
1096,0553344234
55,0060175796
8123,057121861X
8124,0807004553
8125,0807004553
4048,0140439072
8126,0140439072
2343,0140439072
8127,0140288090
1023,0679435549
2835,3492044514
8128,3492044514
8129,3442354722
8130,3442354722
8131,3442356970
7352,3442356970
49,3442442540
8132,3442438659
1164,3499225964
8133,3499225964
8134,3492236324
8135,3426612828
8136,3426612828
2927,3462030191
8137,3462030191
8138,3426622254
8139,3426048086
8140,3498006312
8141,3746612160
8142,3746612160
1255,3485008702
8143,3485008702
1781,3453195841
8144,340411566X
25,345307565X
8145,3453177398
8146,3453177398
1089,0679020489
8147,0471526525
8148,0471526525
8149,0312263236
8150,0312263236
1099,0670853097
8151,0140184325
8152,0140184325
938,0340424354
2678,1862045143
534,0671000314
8153,0688170714
8154,0375502114
1574,0517703963
8155,0786866500
8156,0786866500
8157,0062516086
8158,0670879835
8159,1551920107
8160,1591293049
2208,087113795X
175,0446522597
42,0375507876
4396,0590446681
8161,0590446681
4826,0590303805
8162,0590426257
8162,0590426265
3358,0671745069
815,0380710811
8163,0836226992
8164,0836226992
1096,0066209773
8165,0140082255
8166,0140082255
18,1558746226
19,1558746226
20,1558746226
8167,0688167101
54,0375502912
8168,1400047714
8169,1893224902
3167,0811808424
351,0375506276
8170,0935300007
8171,905000105X
8172,0898220785
8173,0898220785
8174,0898220785
8175,207054351X
8176,207054351X
8177,207054351X
5128,0440234700
8178,0373075111
1561,0451175190
1561,0451181964
3994,0886776686
202,1582340110
4350,1567920713
970,0743237196
2527,0515136565
4419,0312864124
61,0684803968
1875,0553582364
552,0446611476
1875,0553284363
8179,075151635X
2527,0515117420
2527,0515107476
2527,0515132489
2527,0515103977
2527,0515101486
2527,0515097500
2527,0515111139
8180,0375500642
8181,0743219287
8182,0451200152
3365,0759239630
8183,0812525647
8184,0751500046
8185,0684831708
3194,0446355917
8186,0140390081
8187,0140390081
8188,0140390081
8189,0060168528
8190,0060168528
8191,0451522087
5580,0451522087
436,0877953120
3457,0743411331
2181,044100914X
860,0553379194
5869,0441008976
8192,0140386270
1536,0451451430
4568,0345444019
4568,0345444000
3156,0553103946
325,0345440781
326,0345440781
4433,0743431014
8193,0553381768
208,051770739X
8194,0743227123
4077,0553370804
7775,1550170759
64,0451203771
369,0515124893
61,0671528203
937,0786860820
8195,0786860820
8196,0394732928
8197,0394732928
818,0812540336
819,0812540336
5438,0061012165
723,0399504583
284,0140351302
8198,0140351302
8199,0195130928
403,0553210793
8200,0141180250
8201,0141180250
8201,0141180250
1559,0385488181
560,0590503111
561,0590503111
8202,0879517034
8203,0790008696
8204,1885223331
8205,1885223331
18,1885223331
8206,0671522779
8207,0671522779
1315,0451156455
7817,0373790953
8208,1568655622
8209,0773731202
8210,0786867647
4898,1552782654
369,0515133973
8211,0771091591
8212,0802114970
8213,0802114970
8214,0771037457
891,044016205X
1604,0425097722
8215,0425097722
8215,0425097722
1092,067189109X
77,067162461X
8216,0812580397
843,0440229499
8217,0446678619
1753,0671702513
1705,0679420428
8218,0273645919
8219,0273645919
8220,0273645919
82,0449911594
8221,0743255712
8222,1560255102
8223,1560255102
8224,0758203519
8225,0758203519
8226,0312287712
7077,0449703746
1179,0312872356
1179,0312872364
8227,0969201745
8228,0969201745
8229,0871133962
8230,0312874413
8231,1551990393
7012,0312890532
3891,0312861591
5728,0385496745
1888,0393039307
715,0151002290
8232,0156013177
8233,0880012528
8234,0345296907
8235,0192760319
8236,0192760319
8237,1852304839
8238,0934252238
8239,0875424953
8240,0806994754
8241,0806994754
8242,1880032074
8243,1880032074
8244,1889625035
8245,1889625035
3336,0060913312
7531,0877732248
8246,0140126562
2992,0671673203
8247,0312950098
484,0446892041
8248,0142001309
8249,0802133347
8250,0802133347
8251,0888992211
8252,1553663950
8253,0440401607
5679,0440401607
595,0440476399
8254,0440476399
5881,067166641X
1996,1586212044
8255,1586212044
967,1576739767
968,1576739767
3155,0448165384
635,0694523283
8256,0694523283
8257,0143017292
8258,1857997573
8259,1570761418
8260,0968454402
435,0385333412
1705,1853261912
7696,0060084405
630,0345367758
1198,0783801157
8261,1550135457
1483,0345445848
1483,0375504036
8262,0453006264
8263,0375724850
2332,1552781542
949,0140430016
8264,0140430016
55,0816158770
8265,1862041318
281,0590203509
1346,0373708416
8266,0671734334
1366,0399145052
8267,0671883208
970,0099740516
8268,0747550867
8269,0590453068
8270,0064406113
8271,0064406113
143,0061056448
4413,0689824750
8272,0689824750
8273,0340577371
4568,0345423623
8274,0896731081
82,0804108897
8275,0399132007
1190,0671003976
414,0553246895
7413,1567921892
8276,1567921892
4562,0374181152
2555,0385316577
8277,0330334182
256,0060012331
951,0385501560
8278,0066212448
8279,0066212448
8280,1932100024
8281,1932100024
4320,0140264450
8282,0192632442
951,1400047838
8283,0393045358
8284,0486272702
8285,0786864656
8286,1400040752
175,0446525774
2270,0385311133
8287,0913428361
6440,0525945466
8288,0671795228
3158,1551668106
843,0440404975
8289,0689713908
8290,0590412485
8291,0590412485
8292,0440413729
8293,044022747X
2674,006440630X
8294,0440407591
8295,0553244841
5875,0553231863
2500,0553233246
8296,0552527742
3748,0553565060
8297,050028251X
2655,0394533887
8298,3492229697
8299,0194226948
7413,0140034919
7413,0140034919
7413,0879238526
8300,1899293086
4782,3257063199
8301,0345430573
2962,0892966505
8302,1559705884
8303,0452284546
8304,0743203232
8305,0789300354
4092,0451175867
2305,0812574923
1332,0446600288
1332,0440208130
1012,055337513X
8306,0671507036
545,0060930861
584,0821776037
8307,0345457005
8308,0967404401
8309,0967404401
8310,0140232990
2189,1582430349
2189,1582430152
1553,0345430808
8051,0140242058
1678,0142001821
1395,0806511532
1396,0806511532
8311,0806511532
8312,0809001608
8313,0380719185
2617,0452281903
8314,0312983093
8315,0813511895
8316,0671660705
8317,0671731874
543,0385316917
543,0385335431
3168,0345435648
543,0385333463
543,0440205573
543,0440221501
543,0385313012
543,0385333064
8186,0446385077
8318,0446385077
8319,0446385077
8320,0446385077
543,0440201926
5384,0688141838
8321,0671557378
543,0440176484
7202,0373288689
8322,0753506483
1703,0553576143
889,0446612731
8323,0553252607
3648,2070323498
8324,2070323498
2240,0590448307
8325,0590424955
8326,0553573837
2238,0590436457
8327,0590416677
1430,0316139947
8328,0316139947
8329,0570041945
8330,0570041945
595,0440476968
2238,0590435728
2240,0590691821
4374,0345436733
8331,0965866823
8332,0965866823
8333,0965866823
8331,0965866807
8332,0965866807
8334,002708230X
541,0670894184
3114,0373833458
8335,0316473049
4080,0449225925
5819,0830713042
1625,0061092037
8336,0553275631
162,0486270602
181,0486270602
8337,0671669397
6621,0486419274
8338,0486419274
8339,0835918696
3215,0486270629
397,0486278026
397,0486297659
8340,0836225902
7499,006273248X
8341,006273248X
5492,0440236053
8342,002920528X
8343,1558003592
368,0399144560
2912,0553478206
8344,0553478206
59,0694523321
8345,0694523321
59,0060577479
8345,0060577479
2034,156740765X
8346,156740765X
8347,0066621054
8348,0066621054
8349,1570721971
1840,0373706383
8350,037310734X
8351,1561290998
8352,0800784111
8353,0802733662
8354,0345426800
231,0440216818
8355,0440224330
8356,0446526126
7312,0743242963
2078,1401900844
543,0385319568
8357,0062515845
2087,0062515845
3995,0886779766
574,0679454497
506,0449906817
4018,0505525178
8358,0671709569
8359,0061061778
1427,0671021826
1164,0553575414
817,0312968973
1075,0441008658
433,0345368991
8360,0345368991
8361,0393309290
729,038542017X
8362,073943053X
8363,073943053X
6475,073943053X
8364,0312958366
8365,0553582003
8366,0515135305
8367,0449140911
6859,0451407695
8368,0451404793
5223,0345315499
5223,0345308921
8369,034530893X
2746,0821773135
8370,0843943408
8371,0515130397
8372,0380414759
1092,0671556843
898,0671779370
8373,0821747479
3748,0553571591
230,0380807947
230,0380005255
230,038079828X
3464,0380799383
5279,0446606227
8374,0843939427
8375,0671004123
2244,0449006352
1753,0671010085
1753,0671010093
1395,0881844365
8376,0553572407
8377,0345457641
8378,0345423828
8379,0312970129
8380,1887128654
8381,0345416430
3829,0688158234
3830,0688158234
8382,0446608475
4944,0435905260
8383,0965036022
8384,0590853015
2237,0590853015
8385,0671729330
8386,078686219X
8387,078686219X
8388,0671769669
8389,0671769669
8390,0671741373
8391,0967851017
8392,0385240716
532,0515111317
719,0451202902
8393,0441005349
484,0446356611
484,0446350109
867,0671877992
8394,0671877992
1731,0449216527
8395,0671014757
8396,0671014765
8395,0671551361
8395,0671551337
8395,0671551388
8395,0671551353
8395,0671014773
8396,0671551345
606,0671721100
8397,0671721100
3222,0553574574
187,0812534832
8398,0671721623
606,0671721623
8399,0671721623
606,0671698850
8400,0671698850
606,0671721542
8394,0671721542
8398,0671721542
606,0671876155
8397,0671876155
284,0140434895
8401,0140434895
8402,0140434895
83,0140180923
5886,0393309282
8403,0060194790
26,0452280397
2325,0886773318
606,0886775167
606,0812521145
8398,0671721259
606,0671721259
8404,0671721259
606,0671876287
8405,0517543346
466,0140265988
8406,0752271474
8407,0751512966
597,059049418X
220,207038165X
8408,207038165X
8409,207038165X
8410,0531098745
8411,0465026567
8412,0446674044
8413,0446674044
8414,1592570801
8415,1592570801
8416,1582970807
8417,158180119X
8418,1581802986
8419,0891347208
8419,1581800320
6014,0140390448
8420,0140390448
8421,0004121120
8422,0861013743
8423,0525945407
8424,0517654954
8425,0025294458
8426,0903505355
8427,0903505193
8428,0903505193
8429,1551050765
8430,0517693399
997,1859671039
8431,1859671039
5776,0458921009
8432,1842151126
8433,0920656404
337,0399139206
151,0060163704
8433,0920656080
8433,0920656943
8434,0920656943
8435,0835607771
8436,0835607771
8437,0345391373
8438,0345391373
2772,0714836257
8439,0920656269
7663,0345400577
2967,0679419616
8440,0201567792
8441,0201567792
8442,0517331942
8443,1568361742
4406,0385315058
8444,9747315084
145,3453152891
2257,3442352983
8445,3442352983
8446,3499101505
285,3518382357
7774,3518382357
8447,3442446929
8448,3442446929
8449,3257218478
8450,0684854341
142,3453052544
8451,3442724295
8452,3442724295
8453,0821225685
8454,0821225685
8455,0821225685
991,0449209881
7702,0375724443
5072,0140282777
6104,034541005X
2712,0553159445
8456,0380713349
1427,059044333X
8457,0380614324
3326,0440911257
8458,0671736795
2232,0671529544
8459,0671628410
8460,0425133184
6033,0671888285
6032,0671888285
8461,0671888285
8460,0425127729
1427,0671894242
1427,0671529560
1427,059045370X
1427,0590453696
1427,0590477382
1427,0590466186
1319,0446602558
8462,0316485187
8463,0890819858
8464,0310539218
8465,156761583X
8466,156761583X
8467,0805042768
8468,0805042768
4840,0883964481
8469,0883964481
3883,0140432914
8470,0140432914
2570,0006742939
8471,1573222321
2001,0688163165
8472,0064400204
8473,0064400204
8474,0060557540
239,0525947671
715,0151004439
277,0679642382
82,0804113475
2936,037576013X
8475,037576013X
1227,0679455612
2679,0553212435
64,0440147956
26,0375415351
3032,0763616052
5494,0380432811
64,0440212359
988,0670857459
2359,1582344094
8476,0452285062
8477,0805063315
368,0671507303
8478,0684844141
8478,0394722531
8479,0375504184
8480,0671009443
7506,0425165337
8481,0553579207
8482,0060529148
6689,006104444X
8483,1400034817
8484,0553378007
8485,0553378007
822,0836226844
183,0515113328
8486,0345368436
183,0515093203
175,0446525731
368,0449212653
183,0515107867
8487,0140232257
8488,0140232257
8489,0449220273
8490,0449220273
2660,0312864876
3690,0312864876
7138,0684813637
6178,0451192931
8491,0446400564
8492,0446403083
4611,0445406836
8493,0156003376
183,0515132268
8494,0399524827
8495,1563055619
8496,1563055619
6178,0451205685
142,0451190572
8497,1555218067
8498,0525940413
4141,0440411394
4415,0590425609
8499,0425187101
8500,0425187101
8501,1857026012
8502,014007385X
8503,0905762207
3606,0771014813
8504,0028610865
8505,0312862091
8505,0312064330
8505,0312093586
8505,0312866712
1060,0553229281
1060,0553244949
2223,0441646611
2223,0441516645
176,0671601075
176,067166493X
176,0671532642
8506,9681908244
867,0886772680
8507,0812511840
8508,0671865714
8509,0515105449
8510,0451404505
1551,0515112461
8511,0451407504
3313,0449206440
7129,0380809176
1327,0385506708
183,0515109509
8512,0446355569
5008,0192838601
8401,0192838601
8513,0140255036
8514,020717055X
8515,0060173092
8516,0151001820
2516,0553100890
1191,0679437851
284,0385483260
8517,0385483260
5617,0446522252
5618,0446522252
8518,0030844924
8519,0816029091
8520,1578660343
8521,0801431611
8522,0801431611
4455,0696207397
8523,1567994741
2772,0714835420
8524,0517159635
8525,0140237712
403,1566195268
8526,1888363576
1366,1888363576
237,0449225046
8527,0938985000
8528,0938985000
2936,0140161163
8529,0671675427
8530,9510119342
8531,0899670202
2681,055326026X
1729,0312989474
8532,0821602039
1697,0765342227
5267,0553273817
873,0812520157
8533,0399133038
1158,0836217241
8534,0836217241
8535,0553349058
8536,0671318578
3076,0671318578
6363,0142000264
607,0449208281
2339,0689312024
1729,0451199448
2286,0446405345
3326,0440227437
8537,1585671487
8538,0446672351
1729,0425158497
8539,0768322413
8540,0380003856
82,0099272687
1268,1860465536
8541,0525945784
8542,085572191X
8543,0061064866
1266,0140280499
1394,0140259708
187,0345338588
187,0345318854
8544,0140133496
719,0061097101
8545,2246650119
8546,0708832725
8547,1843336162
8548,1570621284
8549,0812516257
946,0140104321
8550,0140250824
721,2266104535
3672,2020352257
8551,2070417212
8552,0902920049
8553,1858286794
8554,1858286794
217,0140622306
596,0440432960
4791,0345380975
8555,067102261X
188,055327449X
93,0425093328
1752,0312979533
206,1569470154
915,0439228913
285,0060951281
94,0679879269
94,0679879250
285,0060951303
8556,0439456983
8200,0813511704
8557,0813511704
8558,0312890249
8559,0393310396
8560,0393310396
8561,0312253737
571,0451159497
8562,0446675792
8563,0446675792
571,0425155404
3085,0671535552
8564,0299177742
8565,0299177742
1086,0140231900
8566,0762411554
8567,0762411554
8568,0747543259
859,9875021245
602,0486405524
2928,0863560237
1209,0674810511
283,0151002177
4879,0151002177
5525,0451458222
40,0613072103
40,067945540X
1538,0618002243
732,0618002235
1538,0618002227
1400,0001047973
8569,0001047973
283,0452262933
1801,0452262933
8570,0684838087
401,0517488906
8571,0517488906
1395,0679740678
8572,0330346520
6014,0679735747
8573,0679735747
60,0060294884
8574,0060294884
1024,0440206324
8575,0812536304
8576,0812536304
8577,3404612493
8578,344242528X
8579,344242528X
568,006447108X
833,006447108X
726,0451409973
8580,0821773712
2232,0590477390
3499,0345368622
230,0380816792
2167,0451404459
8581,0553577379
8582,0373106939
8583,0373260024
8584,0804101507
8585,0804101507
127,0449206610
1196,1551660431
8586,0887291228
8587,0887291228
8588,0887291228
8589,0486428427
8590,0486428427
8591,0345250559
8592,0440209102
550,0446306177
1753,067187098X
8593,1557488371
1112,0671676369
230,0380844001
57,0140620753
8594,0689714335
7067,0689714335
8595,1893224201
8596,1893224201
8597,1893224201
6738,1892859084
8598,1565122321
5050,0064401103
8599,0064401103
5050,0064400980
5051,0064400980
5050,0064400999
5051,0064400999
5050,0064408582
8599,0064408582
8600,3423126299
8601,3404102800
8602,3453870336
718,0525946632
4374,0345369025
8603,0375823255
8604,2070424197
25,0440295521
3416,0140389660
310,3423125195
8605,3423125195
8606,0842365508
274,0140363033
439,0140363033
8607,0440503310
8608,0671674005
8609,0312961049
8610,0590431692
8611,0590489410
2117,0786889322
8612,3499232634
8613,3499232634
8614,346202812X
8615,1400030382
8616,3518100319
8617,3499233347
8618,3499233347
8619,3150006597
389,3548208975
8620,3548208975
8621,3548208975
8622,3379015180
142,0451078721
1284,0553484508
8623,0706366468
536,0375411070
1857,0679749020
3922,0525934553
5002,0312860129
397,051743623X
1857,0375726845
284,0312080824
8624,0312080824
8625,0891979867
8626,0812881176
1544,1850892237
3215,1880399679
1498,1880399679
8627,1880399679
312,0671525247
8628,0440343690
8629,0899664016
2687,0151807027
8630,0151807027
454,1853260231
8631,0099478110
8632,0553214543
6362,0394746295
1857,0449210901
1980,0553256653
1857,0099825201
2330,0451528204
6706,0451528204
8633,0451528204
1746,0802135226
1746,0679768203
1997,0679441816
8634,1557832307
3970,1557832307
4562,0452276721
1489,078711457X
1489,0452274796
1489,0452274796
220,0060927518
220,0140096949
8635,0806133678
5420,0806133678
8636,0691086192
3653,0375410414
8637,1569246483
8638,1567184766
8639,0813519942
26,0394497848
2430,0940322587
26,0940322587
4434,0375712925
8640,1582340331
2942,0446678457
158,0345410998
1013,0399149155
1703,0553264303
713,0553107003
6170,0440178002
7388,0717127516
161,0385243022
5012,0385243022
8641,0446390895
8642,0446390895
814,1573220167
6461,0060173211
8643,0316172006
8644,0679415645
8538,0060976241
1472,0767905202
8645,315009951X
8646,315009951X
8647,033034692X
8648,033034692X
960,3442727952
8649,3442727952
5578,1740590651
8650,1740590120
8651,1863305130
1310,0140287698
8652,0671034979
8653,1583225579
8654,0702228524
8655,0330358561
8656,0702227218
8657,073225700X
8658,0868246778
8659,0671018280
8660,0590603884
972,0618131736
5306,0618131736
3922,0060185252
4433,0688170528
727,0743225082
8661,0758201087
634,0425184943
8662,0201570971
8663,0201570971
8664,0201570971
6329,0201570971
1277,067086014X
8665,0864922108
1087,0821765868
1112,1551660733
2258,0312977409
8666,0843941774
5588,0440212308
8667,038076766X
8668,038075942X
8669,0515077437
1753,067102177X
8670,0380761327
3163,055358183X
2260,0843949848
61,0671867164
179,0060955635
8671,0688013929
8672,0688013929
18,1558748903
19,1558748903
8673,1558748903
8674,1558748903
2880,0684841371
8675,0739405047
8676,0804108412
6173,0394589955
8677,0385414250
8678,0312120001
149,0060740450
8679,0802111815
1158,0836220498
1249,0800781562
1250,0800781562
1251,0800781562
8680,0881334588
8681,0679730680
3344,0671420186
8682,0312081944
8683,0312081944
1450,3499138956
8684,3499138956
3956,3426611457
8685,3426611457
8686,3426611457
1310,0702228230
8687,0878579915
8688,0878579915
8689,156512281X
8414,156512281X
2937,1551660717
532,0451199685
8690,0385189508
8691,0385189508
8692,0385189508
8693,0810933160
8694,0810933160
3430,0810933160
8689,1565121384
8695,1565121384
8696,0395653738
8697,0312170955
8698,0312170955
1031,0152013415
574,0679441018
574,0345377648
8699,0201409429
8700,0765107619
859,0140052801
8701,1853687022
2007,068815512X
8702,155870406X
8703,0679723005
8704,1555830617
8705,0312420048
4193,1578591473
8706,0062511173
8707,0062511173
8708,0394719999
8709,0135113385
8710,0135113385
4093,0807032530
8711,0449910172
8712,0449910172
8713,0395353440
149,0345310020
8714,0679891072
2924,0394751019
5494,0064403688
920,0064472795
8715,0679783598
8716,0595271618
8717,031230093X
284,0140434941
8718,0140434941
8719,0140434941
8720,0152380418
2339,0590467158
5600,0689835337
7743,0374480095
1723,3257056109
8721,0425177432
2880,0684859998
1075,0688154395
8722,0684848147
1477,0684848120
1478,0684848120
427,0553210351
8723,0553210351
8724,0553210351
8725,1567313965
8726,1567313965
4175,0375401458
1575,0671528165
8727,006251184X
240,0515128325
8728,0140276823
8729,3596137306
8730,3596137306
8731,3596137306
8732,3596137306
1383,3596237874
3313,0380820757
8733,0807062995
8734,0786865148
8735,0345322061
8736,0764552988
8737,0811809935
8738,0943015073
777,0140361219
1896,0140361219
2789,0553269631
2789,0553272543
1874,0671887173
8739,0553285726
8740,0062552767
8741,0062552767
8742,0671787004
577,0060919760
8743,0060507233
1273,0915811006
8744,1558744274
6014,0192829823
8745,0192829823
8746,1567314163
8747,0743416996
8748,0786880708
8749,1561703753
8750,1561703753
1012,1561703753
8751,1561703753
8752,0452272041
8753,0452272041
8754,0452272041
8755,0316133175
8756,0878331859
2598,0679600442
8757,1567314260
8758,1573241172
4406,0345311000
381,0849916836
8759,0764553143
8760,3462029592
1164,3499121581
780,3453210719
8761,0380728249
1724,0380792648
8762,0553242598
1129,0385031149
661,0385031149
5110,0385031149
8763,0836982215
7863,0451171128
8764,0061052280
5787,0061052280
8765,0140620850
814,3462032208
7431,3462032208
8766,3462032208
8767,0060925795
5944,189162007X
8768,189162007X
2887,0931580633
8769,0684839873
4351,0156006820
1043,068483295X
1309,0670852627
8538,0871138018
8770,0201877589
8771,0201877589
8772,0201877589
8773,0596001967
328,1568654383
8774,0764551280
8775,0764551280
8776,0764551280
8777,0764551280
8778,0669164062
8779,0669164062
8780,0669164062
8781,283151794X
5585,1556618123
8782,0380812924
1897,0812550293
8783,0679751319
1714,0316285269
188,0553277537
8784,0440502721
1770,207036805X
760,0553234161
8785,0812502841
713,0671640585
8786,1586480286
8787,1586480286
8788,1558596909
8789,1558596909
367,0449910237
906,0553235575
665,0020519605
8790,0140274375
8791,0140024018
8792,0425138151
3246,1550376284
