Author_id,Name
8735,Harold Bloomfield M.D.
8736,Sharon Janis
8737,Joy Sikorski
8738,Wu Wei
8739,Ram Dass
8740,Karen Casey
8741,Harpersanfrancisco
8742,Dave Marsh
8743,Steve Hagen
8744,John Bradshaw
8745,Stephen Fender
8746,Gail McMeekin
8747,Marc Gafni
8748,Jon Kabat-Zinn
8749,Michael Toms
8750,Keith Jarrett
8751,Julia
8752,Jeffrey E. Young
8753,Janet S. Klosko
8754,Aaron T. Beck
8755,John Chaffee
8756,Thomas Ayres
8757,Patricia Lynn Reilly
8758,Mark Nepo
8759,John A. Tracy CPA
8760,Christine Westermann
8761,Petru Popescu
8762,Crawford Kilian
8763,Jack Gaver
8764,David Copperfield
8765,William M Thackeray
8766,Harald Hellmann
8767,Norman F. Cantor
8768,Peter Israel
8769,Lesley Hazleton
8770,Keith Haviland
8771,Dina Gray
8772,Ben Salama
8773,Jennifer Niederst
8774,Phillip Giroux
8775,Bob Beckstrom
8776,Lance Walheim
8777,The Edi
8778,Roland E. Larson
8779,Bruce H. Edwards
8780,Robert P. Hostet
8781,Berlitz Guides
8782,Isaac Adamson
8783,Helen Prejean
8784,L.M. Boyd
8785,Brian Freemantle
8786,Mark Arax
8787,Rick Wartzman
8788,Armin A. Brott
8789,Jennifer Ash
8790,Mick Jackson
8791,Pierre Boulle
8792,Timothy Egan
8793,Julie Hecht
8794,John Feinstein
8795,Walter Mercado
8796,PAUL (ED) ATTERBURY
8797,Herman J. Viola
8798,Jan S. Danis
8799,Carolyn J. Margolis
8800,Kenneth Copeland
8801,Gloria Copeland
8802,James F. Dunnigan
8803,Clay Reynolds
8804,Heather MacDonald
8805,Lauren Steinhauer
8806,Laura Miller
8807,Adam Begley
8808,Daniel J. Boorstin
8809,James C. Collins
8810,Jerry I. Porras
8811,Shunryu Suzuki
8812,Trudy Dixon
8813,Richard Baker
8814,Huston Sm
8815,Alice Joyce Davidson
8816,Victoria Marshall
8817,John Weisman
8818,Bill Barnes
8819,Clair Alan Brown
8820,Eric A. Kimmel
8821,Jon Goodell
8822,Kristoffer J. Buquet
8823,Dorit Bader Whiteman
8824,Corey Sandler
8825,Richard Ellis
8826,Jane Fonda
8827,Louise Bates Ames
8828,Frances L. Ilg
8829,Charlotte Brontï¿1/2
8830,Margaret Smith
8831,Moya Costello
8832,Ellen Kushner
8833,Faith Conlon
8834,Ingrid Emerick
8835,Christina Henry De Tes
8836,Darryl Reanney
8837,Louise Fitzhugh
8838,Richard Shenkman
8839,Dion Fortune
8840,Kenneth W. Royce
8841,Boston T. Party
8842,Robert Shea
8843,Robert Anton Wilson
8844,Monica McInerney
8845,Ben Jeapes
8846,Hana Wirth-Nesher
8847,Clifford A. Pickover
8848,Joann Morse
8849,Kerstin Ekman
8850,Marilyn Pappano
8851,Mary Balogh
8852,Hailey North
8853,Karen Anders
8854,Kristin Hardy
8855,Karen Ranney
8856,Candace Camp
8857,Michele Albert
8858,John Roger
8859,PC LEARNING LAB
8860,Kristen Britain
8861,Charles J. Keating
8862,Jane Resh Thomas
8863,Lauren Brooke
8864,Judy Tatchell
8865,L. Moeri
8866,Nicholas Edwards
8867,Janni Lee Simner
8868,Mike Jahn
8869,Gorman
8870,Claire Rudolf Murphy
8871,Mary Jane Auch
8872,Judy Richter
8873,Pam Ryan
8874,Mary Stanton
8875,D. Craig
8876,David Burn
8877,Cecilia Fitzsimons
8878,Judy Alter
8879,Lange Lewis
8880,Alistair Maclean
8881,Francesca Stanfill
8882,Joyce E. Strom-Paikin RN
8883,H. E. Bates
8884,William McGivern
8885,Robert Goddard
8886,Bruce Nicolaysen
8887,C. Peterson
8888,Pricilla Hamilton
8889,Sanders
8890,James Martin
8891,Louis W. Storms IV
8892,Scott J. Peterson (MCSD MCT)
8893,Gary J. Nutt
8894,Wout J Hofman
8895,Janell Cannon
8896,Patricia Polacco
8897,Renee Graef
8898,David Kirk
8899,Robert Nisbet
8900,Sarah Dessen
8901,Brian Gallagher
8902,Thomas H. Cook
8903,Algernon B. Mitford
8904,Linda Piazza
8905,Cynthia Blair
8906,Nicholas Pine
8907,Robert Browning
8908,Rick Beech
8909,Rui Nunes
8910,Rhidian Brook
8911,Steven Millhauser
8912,Eca De Quieros
8913,Lucy Ellmann
8914,Jeremy Narby
8915,Doris R. Meredith
8916,Jay Winik
8917,Johanna Ellsworth
8918,Caroline MacDonald
8919,Tristine Rainer
8920,Anaïs Nin
8921,Darien Cooper
8922,Ken J. Roberts
8923,Joyce Rupp
8924,Jane Pitz
8925,Mark E. Thibodeaux
8926,Claire Cloninger
8927,Evelyn Christenson
8928,Loretta LaRoche
8929,Lyn Holley Doucet
8930,Macrina Wiederkehr
8931,Paula D'Arcy
8932,Brian Harper
8933,Charles Mackay
8934,Janine M. Benyus
8935,Cindy Stone
8936,Frances Moore Lappe
8937,Anna Lappé
8938,Eva Hoffman
8939,Declan Kiberd
8940,Desmond Bagley
8941,Lynsay Sands
8942,Robert Kaplow
8943,Kaori Yuki
8944,Nina Olligschläger
8945,Kazushi Hagiwara
8946,Robert Gernhardt
8947,Philipp Rippel
8948,Fatima Igramhan-Parsons
8949,Jacques Vallee
8950,Kristen Stagg
8951,Jesse Lee Kercheval
8952,Ruth Brown
8953,Peter Barrett
8954,Christina Hoff-Sommers
8955,Cal Thomas
8956,Laura C. Schlessinger
8957,Ted Andrews
8958,Bevarly
8959,Suzi Golden
8960,Liz Fielding
8961,Amy Wallace
8962,Laura Scribner Kastner
8963,Jennifer F. Wyatt
8964,Isabel Stanley
8965,James Duncan
8966,Frank McSherry
8967,Charles Waugh
8968,Mart
8969,Michael Levin
8970,Rosemary Wells
8971,Joe Dominguez
8972,Vicki Robin
8973,Elizabeth Pope
8974,John Gilstrap
8975,Stephen Horn
8976,Jack Olsen
8977,Joel Porte
8978,William Poundstone
8979,Sara Donati
8980,Laraine T. Zappert
8981,Christopher M. Byron
8982,Christopher Down
8983,Li
8984,Booth Tarkington
8985,Tim Sandlin
8986,Joseph D. Pistone
8987,Jonathan Baird
8988,Carol M. Allen
8989,Tony Strong
8990,Alistair MacLeod
8991,John Colby
8992,Inigo Surguy
8993,Rudiger Voigt
8994,Jeffrey Haas
8995,R. D. Ginn
8996,Rick Fields
8997,Peggy Taylor
8998,Rex Weyler
8999,Rick Ingrasci
9000,David Breashears
9001,Walter Satterthwait
9002,William Mize
9003,C. J. Box
9004,Peter Moore Smith
9005,Denise Mina
9006,Ron Franscell
9007,Amanda Foreman
9008,David Starkey
9009,Elizabeth Jane Howard
9010,Charles Spencer
9011,Earl Spencer
9012,Nancy Mitford
9013,Nancy Singer
9014,Austin S. Camacho
9015,Gregg Hurwitz
9016,Colin Bateman
9017,Gil Brewer
9018,E. V. Cunningham
9019,Gillian Roberts
9020,Edward Lear
9021,Stuart R. Kaplan
9022,Mike Myers
9023,Sarah Lyddon Morrison
9024,Joshua Halberstam
9025,Bruce Porter
9026,Mark Christensen
9027,MATSURI AKINO
9028,Mari Akino
9029,Kanan
9030,Sakurako Gokurakuin
9031,Ken Akamatsu
9032,Yukito Kishiro
9033,Byron Preiss
9034,Masami Tsuda
9035,Rachel Hawthorne
9036,Mark Kalesniko
9037,Reiko Momochi
9038,Tokyopop
9039,Rei Idumi
9040,Tatsuya Hamazaki
9041,Miwa Ueda
9042,Dan Papia
9043,Beverley Birch
9044,Tony Kerins
9045,Christopher Hart
9046,Hinako Ashihara
9047,Tomoko Taniguchi
9048,John Burningham
9049,Barrett
9050,Storytime Collection Childrens
9051,Terry Deary
9052,Barbara Allen
9053,Philip Reeve
9054,Dreamworks
9055,Angela Sommer-Bodenburg
9056,Amelie Glienke
9057,Kjartan Poskitt
9058,Chris Fisher
9059,Phil Roxbee-Cox
9060,Sue Hellard
9061,Alan Gibbons
9062,Apsley Cherry Garrard
9063,Anna Wimschneider
9064,Brigitte Walitzek
9065,John S Mill
9066,Michael Sontheimer
9067,Heinrich Von Kleist
9068,Helmut Sembdner
9069,Phyllis D. James
9070,Marcel Reich-Ranicki
9071,Richard Zoozmann
9072,Irma Kurtz
9073,Craig Smith
9074,Knut Krüger
9075,Troy Denning
9076,Philip; Slattery
9077,Joan (editor) Pullman
9078,Joris-Karl Huysmans
9079,Simon Callow
9080,George Chapman
9081,Isabel Alcántara
9082,Sandra Egnolff
9083,Catherine Crowe
9084,Gina Wisker
9085,Deborah Grandinetti
9086,David Colbert
9087,Jarrold Publishing
9088,Alexander Trocchi
9089,Judith Herrin
9090,Roger Highfield
9091,Carlo Fruttero
9092,Franco Lucentini
9093,Richard Taylor
9094,W. E. B. Griffin
9095,Rudolf Steiner
9096,D. Osmond
9097,J. Collis
9098,Carlo A. Michelini
9099,Cate Tiernan
9100,Matilde Olivella Castells
9101,Elizabeth Guzmán
9102,Paloma
9103,Christopher Kendris
9104,And The Language Experts At Berlitz
9105,David A. Van Meter
9106,Kathy Herman
9107,Al Roker
9108,D. J. Donaldson
9109,Michael H. Brown
9110,Jeff Coghill
9111,Eugene C. Kennedy
9112,Patricia Sargent
9113,Garson Kanin
9114,Twain
9115,Nathan Pritikin
9116,Al Gore
9117,Lois And Louis Darling
9118,Kay Mills
9119,Susan Sheehan
9120,Edith Deen
9121,Ian St.James
9122,John Buchan
9123,Roz Levine
9124,Enid C. King
9125,Brian Price T
9126,Harper Collins Publishers
9127,R. K. Gordon
9128,Charles S. Carver
9129,Michael F. Scheier
9130,Calvin S. Hall
9131,Vernon J. Nordby
9132,Michael Kanaly
9133,Richard H. Green
9134,Louise Hay
9135,Janet Kagan
9136,Colonel David H. Hackworth
9137,Julie Sherman
9138,Robert Bramson
9139,Michele Hall
9140,Robert Graves
9141,O. Henry
9142,Holly Thompson
9143,Kathleen Givens
9144,Jim Harrison
9145,Aramis Thorn
9146,Nancy Springer
9147,Gilles Perrault
9148,Stephen Knight
9149,Morris L. West
9150,Jean Plaidy
9151,Ethel Barrett
9152,Tracy West
9153,Keith Batcheller
9154,Judith Gould
9155,BH&amp;G Editors
9156,Simone Simmons
9157,Peter J. Heck
9158,Richard Ellmann
9159,T Cooper
9160,Wolfgang Schüssel
9161,Ilon Wikland
9162,Sheri McGregor
9163,Jurek Becker
9164,James Cowan
9165,Maisie Mosco
9166,Stan Rapp
9167,Tom Collins
9168,Hal Rosenbluth
9169,David H. Maister
9170,Eric A. Knudsen
9171,A. Grove Day
9172,Robert B. Miller
9173,Stephen E. Heiman
9174,Tad Tuleja
9175,Michael LeBoeuf
9176,Shiva Naipaul
9177,James B. South
9178,William Irwin
9179,Rob Macgregor
9180,Gregory Benford
9181,Elizabeth Castro
9182,Doris Egan
9183,Martha Wells
9184,Pagan Kennedy
9185,Sherwood Smith
9186,Leonard Maltin
9187,Tomie De Paola
9188,Rising Moon Editors
9189,Don Hewitt
9190,Jill Marie Landis
9191,Hampton Howard
9192,Velda Johnston
9193,Howard Cosell
9194,Peter Bonventre
9195,Sol Stein
9196,Regina Kehn
9197,Heike Schwarzbauer
9198,Rick T
9199,Joe Benitez
9200,Marcia Chen
9201,David
9202,Christopher Roden
9203,Michael Hayden
9204,Rachael Leigh Cook
9205,Giovanni Boccaccio
9206,G. H. McWilliam
9207,Emilio Salgari
9208,Alma Maritano
9209,Luigi Ricci
9210,Christian Gauss
9211,Jack Kornfield
9212,Carr Clifton
9213,Patricia Wentworth
9214,Jack Du Brul
9215,Richard Steinberg
9216,Rick Bundschuh
9217,Penny Jordan
9218,Linda Turner
9219,James P. McGettigan
9220,Jan Rogozinski
9221,Mandy Andress
9222,Jon Ronson
9223,Ron Pretty
9224,W.Gordon Smith
9225,Alethea Hayter
9226,Yukio Mishima
9227,Kathleen Sky
9228,Sondra Marshak
9229,Myrna Culbreath
9230,Kij Johnson
9231,Kelly Freas
9232,Tom Kidd
9233,Karen Rispin
9234,Eric W. Weisstein
9235,Albert Ellis
9236,Robert A. Harper
9237,Melvin Powers
9238,Edgar Evans Cayce
9239,Henry Reed
9240,Herbert B. Puryear
9241,Richard I. Abrams
9242,S
9243,L. Perry Wilbur
9244,Webster Kuswa
9245,Jerry O'Brien
9246,Jane Roberts
9247,Donald Thompson
9248,Phil Donahue &amp; Co.
9249,Dr. Gene Brewer
9250,John Schilb
9251,Elizabeth A. Flynn
9252,John Clifford
9253,Jeff Reid
9254,Lawrence M. Krauss
9255,Pierre Gripari
9256,Chris Kitch
9257,Caroline Myss
9258,Pociao
9259,Udo Breger
9260,B. Kliban
9261,Aritha Van Herk
9262,Frances Itani
9263,Karen Dudley
9264,Jamie Bastedo
9265,Alfonso Ortiz
9266,Alfons
9267,John R. Dann
9268,Martin Edic
9269,Modris Eksteins
9270,Linnea Due
9271,Charlene Spretnak
9272,Michel Tremblay
9273,John Van Burek
9274,Bill Glassco
9275,David Fennario
9276,Holley Rubinsky
9277,Barbara Robinson
9278,Robert Hass
9279,Edward Bellamy
9280,Gregory Howard Williams
9281,Elaine Camp
9282,Naomi Horton
9283,Browning
9284,Edith St. George
9285,Gousha
9286,Carol Norris
9287,Dorothy Ann Bernard
9288,Elizabeth August
9289,Tim F. LaHaye
9290,Dorothy Sayer
9291,Terris McMahan Grimes
9292,Katherine Kurtz
9293,Richard Miniter
9294,John Cheever
9295,Catherine Cookson
9296,Pamela Morsi
9297,E. Fuller Torrey
9298,Imraan Coovadia
9299,Paul Preuss
9300,Marlo Thomas
9301,Friends
9302,Richard Lischer
9303,Robert Hellenga
9304,Campbell Soup Company
9305,Nancy Bell
9306,Liz Neporent
9307,Suzanne Schlosberg
9308,Doug Lipman
9309,Jack Prelutsky
9310,Marilyn Hafner
9311,Ed Rose
9312,Harlynne Geisler
9313,Jennifer Justice
9314,Susan Wilson
9315,Valerie Marsh
9316,Patrick K. Luzadder
9317,Margaret Read MacDonald
9318,Paul Aurandt
9319,Pleasant DeSpain
9320,David Heflick
9321,Patrick Fraley
9322,Michael Harrison
9323,Christopher Stuart-Clark
9324,Loung Ung
9325,Nellie Bly
9326,A.J. Jacobs
9327,Thomas Norton
9328,Stephen C. Lundin
9329,Harry Paul
9330,John Christensen
9331,Lynn Abbey
9332,Dave Duncan
9333,Murry
9334,Michael Jensen
9335,Charles Causely
9336,M. E. Bradford
9337,Russell Kirk
9338,Allen Klein
9339,Robert H. Bork
9340,Thomas L. Friedman
9341,Molière
9342,Jean Sasson
9343,Andrew Sanders
9344,Patricia Crick
9345,Geoffrey Moore
9346,Mrs. Mary Rowlandson
9347,Mary Rowlandson
9348,Jon Katz
9349,Brigitta Restorff
9350,Effie Leland Wilder
9351,Laurie Allen Klein
9352,Shauna Singh Baldwin
9353,Venerable Henepola Gunaratana
9354,Barbara Quick
9355,Lori Reid
9356,Bee Willey
9357,Irene Radford
9358,Brian Froud
9359,Jessica Macbeth
9360,Naomi Kritzer
9361,Karleen Koen
9362,Ann Chamberlin
9363,Patrick Dunleavy
9364,Randy Moravec
9365,Kate Thompson
9366,Rosalind M. Greenberg
9367,John Nunneley
9368,Arnold Stadler
9369,Angelika Fel A
9370,Joe Harnell
9371,Ira Skutch
9372,T.J. MacGregor
9373,Joanna Campbell
9374,Editor And Introduction Burton Raffel
9375,Ann Bell
9376,Michelle Caruso
9377,Nicholas W. Maier
9378,Rick Ridgway
9379,Michelle Stacey
9380,James Bradley
9381,Kees Van Kooten
9382,Graham Thomas
9383,Kim Antieau
9384,Brian Lumley
9385,Bud MacFarlane Jr.
9386,Ray Shannon
9387,Lee Hoffman
9388,Lyle Brandt
9389,L. A. Banks
9390,Elaine Moore
9391,Dawn Stewardson
9392,Michael Mogadam
9393,Ulrich Bitz
9394,JILL MANSELL
9395,William Jeremiah Coughlin
9396,William Coughlin
9397,D. W. Buffa
9398,D.W. Buffa
9399,Eric Berne
9400,Tananarive Due
9401,Alice Koller
9402,Erin Pizzey
9403,Emma Gold
9404,Lawrence
9405,Sarah Bird
9406,Jacqueline DeMontravel
9407,Deborah Smith
9408,Sandra Chastain
9409,John Glenn
9410,Nick Taylor
9411,Gladys Knight
9412,Fred J.
9413,M.D. Epstein
9414,Elaine Fantle Smimberg
9415,Asha Bandele
9416,Genia Wennerstrom
9417,Robert Frost
9418,David Bradley
9419,Dewitt Jones
9420,Renée Zucker
9421,Rumiko Takahashi
9422,Naoko Takeuchi
9423,Chikako Noma
9424,Naako Takeuchi
9425,Sherri Mandell
9426,Michael Pearce
9427,Judith Swaddling
9428,Nancy Kerrigan
9429,Steve Woodward
9430,Andrews McMeel Publishing
9431,Glenn Stout
9432,The #1 Sports Writer
9433,Andrew Donkin
9434,Betty; Salter
9435,Owen (editor) Cuthbert
9436,Gillian Chapman
9437,H. J. Rose
9438,W. H. D. Rouse
9439,Ernest Shackleton
9440,Carl
9441,Hiaasen
9442,Moses Hadas
9443,G. M. A. Grube
9444,S. Peters
9445,Karen Meyer
9446,Spain
9447,J. Robert King
9448,K. B. Bogen
9449,Janny Wurts
9450,C. Dean Andersson
9451,Mitchell Graham
9452,John Helfers
9453,Elaine Cunningham
9454,Keith Robar
9455,Simone Sassen
9456,Berlin
9457,Stan Cutler
9458,Delia Ephron
9459,Will Lawson
9460,James Morgan
9461,Sidney Abbott
9462,Barbara Love
9463,Leah Rabin
9464,Helen Epstein
9465,Victor Klemperer
9466,Stephen Graham Jones
9467,Leila Vennewitz
9468,P.J. Gearing
9469,E.V. Brunson
9470,Thomas Clark
9471,Bruce Woods
9472,Peter Blocksom
9473,Angela Ter
9474,New York Public Library
9475,William Noble
9476,Rick Buda
9477,Jan Harold Brunvand
9478,Nevins
9479,Robert K. Ressler
9480,Margaret Visser
9481,Oswald Wynd
9482,Steven Brust
9483,Cynthia Rutledge
9484,Ellen Bass
9485,Joan Barzilay Freund
9486,Leigh Keno
9487,Leslie Keno
9488,Georges Pérec
9489,Kenneth Uptegrove
9490,American College Of Sports Medicine
9491,ACSM
9492,David Watmough
9493,David Magarshack
9494,David Magarsha
9495,Jane Hitchcock
9496,George Konrad
9497,Phil Farrand
9498,Joe
9499,Daniel B. Baker
9500,Sean O'Brien Strub
9501,Bill Henning
9502,Bi
9503,Isabel Anders
9504,Sherryl Jordan
9505,Kelvin Christopher James
9506,Ann Granger
9507,Axel Merz
9508,Michael Stewart
9509,R. Karl Largent
9510,Muriel Gray
9511,Helias
9512,Salvatore R.a.
9513,Denise Bombardier
9514,Dani Sinclair
9515,Suzanne Ellison
9516,Robert H. Eisenman
9517,Katherine Anne Porter
9518,Harriet Beecher Stowe
9519,Ruth Hayes
9520,Wolf Von Lojewski
9521,William Norris
9522,Hansjörg Martin
9523,Margaret Millar
9524,Bill Hybels
9525,Lynne Hybels
9526,Luigi Pirandello
9527,Sophocles
9528,Aristophanes
9529,India Edghill
9530,Bernhard Straub
9531,Eric Ambler
9532,Bruce McCall
9533,Hanns Peter Karr
9534,Walter Wehner
9535,Jane Simmons
9536,Jürgen Ebertowski
9537,No Author
9538,Wolfram Fleischhauer
9539,Denis Pethebridge
9540,Dewey Gram
9541,Earma Brown
9542,Alzir He
9543,Richard D. Kellough
9544,Noreen G. Kellough
9545,Jane E. Aaron
9546,Totline
9547,Susan B. Neuman
9548,Carol Copple
9549,Sue Bredekamp
9550,Nationa
9551,Lois McCue
9552,Jula Libonn
9553,Shirley Raines
9554,Robert J. Canady
9555,Judith Schickendanz
9556,Linda Acredolo
9557,Susan Goodwyn
9558,Daniel Avram Richman
9559,L. Curtis
9560,Rosalind Charlesworth
9561,Helen Bee
9562,Helen Harrison
9563,Ann Kositsky
9564,Joan Beck
9565,Dr. Robert Bucknam
9566,Barbara Rowley
9567,B. Blake Levitt
9568,Benjamin Spock
9569,Pierre Le Rouzic
9570,Dell Publishing
9571,Julie Hagstrom+joan Morri
9572,Sandi Kahn Shelton
9573,Princeton Language Institute
9574,Jay Sylvan Cohen
9575,Robert Berkow
9576,Edie Jarolim
9577,Moira Duggan
9578,Jeff Perk
9579,Earl Steinbicker
9580,Tracey Menges
9581,Stephen Colwell
9582,Ann Shulman
9583,Sheryl Lindsell-Roberts
9584,William H. Hylton
9585,David Lambert
9586,Peter Ward
9587,Christopher McGowan
9588,Tom Brown
9589,Phillip E. Pack
9590,Jerry Bobrow
9591,Herbert S. Zim
9592,Chandler S. Robbins
9593,Bertel Bruun
9594,Ar
9595,Jonathan A. Michaels
9596,William Pollack
9597,Cynthia Griffin Wolff
9598,Michael Murphy
9599,Akif Pirincci
9600,A. Mousnier-Lompré
9601,Howard P. Lovecraft
9602,H. P. (Howard Philips) Lovecraft
9603,Jacques Papy
9604,Simone Lamblin
9605,Yves Ri
9606,Eric-Emmanuel Schmitt
9607,Jim Hougan
9608,Werner Sikorski
9609,Rainer Laabs
9610,Rudy Rucker
9611,Antoine Volodine
9612,Raphael Aloysius Lafferty
9613,Emmanuel Jouanne
9614,Jacques Barbéri
9615,Somtow Sucharitkul
9616,Elisabeth Vonarburg
9617,Jean-Pierre Harrison
9618,Arnauld Pontier
9619,Monika Blaich
9620,James Houston
9621,Dutch Sheets
9622,J. T. L James
9623,Larry K. Brendtro
9624,Martin Brokenleg
9625,Steve Van Bocke
9626,Greg Giangrande
9627,Stephanie Clement
9628,Richard Morris
9629,John Muir
9630,Anne Delbee
9631,Helmut Kossodo
9632,ARNOLD P. ABBOTT
9633,Malcolm Lowry
9634,Marcus J. Borg
9635,Ian Carr
9636,Digby Fairweather
9637,Brian Priestly
9638,Bryan Appleyard
9639,Margaret MacMillan
9640,Richard Holbrooke
9641,Casey Hampton
9642,Sarah Turnbull
9643,Charles Todd
9644,Echo Heron
9645,Donea L. Shane
9646,Lisa Goldstein
9647,John Edgar Wideman
9648,P. W. Storm
9649,Cynthia D. Grant
9650,Ronald Tierney
9651,James W. Huston
9652,Ward Carroll
9653,Richard Herman
9654,Brian Haig
9655,Michael Ridpath
9656,Avodah K. Offit
9657,Allan Topol
9658,Don Passman
9659,Susan Feldman
9660,John Krist
9661,Jon Stewart
9662,James D. Watson
9663,Edward De Bono
9664,P S Rushforth
9665,Carole Klein
9666,Brian Lee
9667,Lisa Alther
9668,Max Beerbohm
9669,Erin Hart
9670,Susan Hillmore
9671,Gemma Grott
9672,Robin Pilcher
9673,Kimberly Willis Holt
9674,David Rakoff
9675,Tony Vigorito
9676,William Harvey
9677,N. J. Dawood
9678,Jonathon Lazear
9679,Wendy Lazear
9680,David Borgenicht
9681,Sarah Jordan
9682,Afi-Odelia E. Scruggs
9683,Mary Ann McDonald
9684,Amy Sylvester Katoh
9685,Shin Kimura
9686,Yutaka Satoh
9687,ALEJANDRO DUMAS
9688,GUILLERMO PIEDRAHITA
9689,Alejandro Dumas
9690,N.C. Wyeth
9691,Ric Edelman
9692,James M. McPherson
9693,Richard M. Ketchum
9694,Allan Haley
9695,Jeff Carlson
9696,Glenn Fleishman
9697,Toby Malina
9698,Lynn Haller
9699,Diana Martin
9700,John Tollett
9701,Diane Martin
9702,Mitzi Szereto
9703,Michael Farquhar
9704,Roni Jay
9705,Daniella Chace
9706,Maureen B. Keane
9707,David Smith
9708,Kevin Neary
9709,Carole Bloom
9710,Marion Meade
9711,Michelle Magorian
9712,Kate Grenville
9713,Henri Troyat
9714,Robin; Van Der Vat
9715,Dan Gardiner
9716,Gary Jennings
9717,Howard Shaw
9718,C.J. McKnight
9719,Ross Petras
9720,Kathryn Petras
9721,Bill Shoemaker
9722,Leo Giroux Jr.
9723,Dik Browne
9724,Nancy K. Robinson
9725,Monique Bonnet
9726,Jeffrey Marks
9727,Jeremy Leven
9728,Arthur N Schwartz
9729,Francis Steegmuller
9730,Joan Stoliar
9731,Patricia Veryan
9732,Tanya Anne Crosby
9733,George Alec Effinger
9734,Joy Grdnic
9735,Celeste De Blasis
9736,Elliot S. Maggin
9737,Helen Hooven Santmyer
9738,Stephen Greenleaf
9739,David Ackroyd
9740,David Robbins
9741,Mark Yarnell
9742,Rene Reid Yarnell
9743,Richard Poe
9744,John Milton Fogg
9745,Christopher Maurer
9746,Richard Leakey
9747,Jeffrey Meyers
9748,Steven Saylor
9749,Riane Eisler
9750,Kim Carlson
9751,Carrie Floyd
9752,Beppe Severgnini
9753,Giles Watson
9754,Christopher G. Moore
9755,Peter Friedrich
9756,Arthur L. Burton III (Alb3)
9757,Lauren Ruth Wiener
9758,Wiener
9759,Christin Lore Weber
9760,Regena Thomashauer
9761,Stephanie James
9762,Grace Livingston Hill Library
9763,Isabella MacDonald A
9764,Kinley Macgregor
9765,N. Curtis
9766,Bradley Trevor Greive
9767,Patricia A Mckillip
9768,Perrault
9769,Virginie Despentes
9770,Bernard Gagnebin
9771,Marcel Raym
9772,Mike Resnick
9773,Pierre-Paul Durastanti
9774,Brite
9775,Michael Resnick
9776,William Desmond
9777,Paul Klee
9778,Thierry Soufflard
9779,Robert Musil
9780,Philippe Jaccottet
9781,Lester Bangs
9782,John Robert Colombo
9783,April Wilson
9784,Dana Reed
9785,David Wiesner
9786,Lee Gruenfeld
9787,Conrad Richter
9788,James Gurney
9789,Lisa Potts
9790,Kate Christensen
9791,Lewis Burke Frumkes
9792,Paula Begoun
9793,Deborah Eisenberg
9794,Ruth Moose
9795,Mary Tannen
9796,Casey Makela
9797,Kathy Lamancusa
9798,David Lavender
9799,David James Duncan
9800,Patricia Arrigoni
9801,Nicholas Negroponte
9802,Roger Fisher
9803,William L. Ury
9804,Richard P. Feynman
9805,A. J McClane
9806,Richard Berman
9807,Ella E. Clark
9808,Ernest H Rosenbaum
9809,John Donoghue
9810,James Swain
9811,Erle Stanley Gardner
9812,Ben Rice
9813,Lucretia Walsh Grindle
9814,Andrea Juno
9815,V. Vale
9816,Ralph Leighton
9817,Edward Hutchings
9818,John Logue
9819,Klaus Lambrecht
9820,Dinka Mrkowatschki
9821,Leonard Cohen
9822,Vaclav Havel
9823,Werner Gross
9824,Rosa Luxemburg
9825,Annelies Laschitza
9826,Georg Adler
9827,Gerhard Prause
9828,Tratschke
9829,Robert Nozick
9830,Dan Cavicchio
9831,M. Therese Young
9832,Miranda Gray
9833,Ken Carey
9834,Judith Stamper
9835,Genevi Stamper
9836,David Daniel
9837,Reginald Hill
9838,Hilary Walden
9839,William F.
9840,Jr. Buckley
9841,Alexandria Ripley
9842,Rebecca Harding Davis
9843,Tillie Olsen
9844,Peggy Rambach
9845,Le Carre
9846,R. David Thomas
9847,Ron Beyma
9848,Walter Anderson
9849,Kate Saunders
9850,Mark Mittelberg
9851,Margaret M. Kimmel
9852,Mark Juergensmeyer
9853,David Wong Louie
9854,John Ashbery
9855,James Schuyler
9856,Bob Schieffer
9857,Roy Parvin
9858,Gloria Gaither
9859,Shirley Dobson
9860,Russ Flint
9861,Martha Saxton
9862,Hysteria Magazine
9863,Deborah Werksman
9864,Jill Ker Conway
9865,Ms. Nancy L. Mace MA
9866,Dr. Peter V. Rabins MD MPH
9867,Dr
9868,Patricia L. Wrede
9869,Lipman
9870,Ginny Elkin
9871,Deborah Coates
9872,Mary Tyler Moore
9873,Jim Lehrer
9874,Karen Duffy
9875,Jane Pettigrew
9876,Tamara Traeder
9877,Carmen Renee Berry
9878,Carmen Renee Ber
9879,Stephen Booth
9880,June Rose
9881,Terry Southern
9882,Su Tong
9883,John Harding
9884,Nick Redfern
9885,Andy Roberts
9886,Nigel Williams
9887,M. J. Hyland
9888,Jeremy Poolman
9889,Daniel Menaker
9890,Tom McNab
9891,Diane Mckinney-whetstone
9892,Nicholas Blincoe
9893,Ron Liebman
9894,Dave Davies
9895,Charles Barkley
9896,Roy S. Johnson
9897,Paul Feig
9898,George B. Addison
9899,Jack M. Bickham
9900,Peter Moore
9901,P. Anthony
9902,Deborah DEUTSCHMAN
9903,Walter Velez
9904,W.S. Milner
9905,Ray Kurzweil
9906,Lavyrle Spencer
9907,Susan Johnson
9908,R. T. Stevens
9909,Celia Rees
9910,Joanna Hershon
9911,Clarissa Pinkola Estes
